videoSpout,0,0,1531720099549,1531720099549,0,10.10.21.2
rectificationBolt,0,0,1531720103022,1531720103063,41,10.10.21.2
disparityBoltSub,0,0,1531720103066,1531720108464,5398,10.10.21.2
disparityBolt,0,0,0,0,5398,0
reprojectionBolt,0,0,1531720108465,1531720108529,64,null
overall,0,0,1531720099549,1531720108529,8980,0
videoSpout,11,0,1531720105071,1531720105072,1,10.10.21.2
rectificationBolt,11,0,1531720105072,1531720105113,41,10.10.21.2
disparityBoltSub,11,0,1531720105115,1531720108472,3357,10.10.21.2
disparityBolt,11,0,0,0,3357,0
reprojectionBolt,11,0,1531720108472,1531720108541,69,null
overall,11,0,1531720105071,1531720108541,3470,0
videoSpout,1,0,1531720100047,1531720100048,1,10.10.21.2
rectificationBolt,1,0,1531720103529,1531720103575,46,10.10.21.2
disparityBoltSub,1,0,1531720103576,1531720108469,4893,10.10.21.2
disparityBolt,1,0,0,0,4893,0
reprojectionBolt,1,0,1531720108470,1531720108541,71,null
overall,1,0,1531720100047,1531720108541,8494,0
videoSpout,3,0,1531720101049,1531720101050,1,10.10.21.2
rectificationBolt,3,0,1531720103515,1531720103569,54,10.10.21.2
disparityBoltSub,3,0,1531720103575,1531720108470,4895,10.10.21.2
disparityBolt,3,0,0,0,4895,0
reprojectionBolt,3,0,1531720108471,1531720108542,71,null
overall,3,0,1531720101049,1531720108542,7493,0
videoSpout,8,0,1531720103564,1531720103569,5,10.10.21.2
rectificationBolt,8,0,1531720108529,1531720108589,60,10.10.21.2
disparityBoltSub,8,0,1531720108589,1531720108668,79,10.10.21.2
disparityBolt,8,0,0,0,79,0
reprojectionBolt,8,0,1531720108669,1531720108705,36,null
overall,8,0,1531720103564,1531720108705,5141,0
videoSpout,2,0,1531720100548,1531720100549,1,10.10.21.2
rectificationBolt,2,0,1531720108542,1531720108608,66,10.10.21.2
disparityBoltSub,2,0,1531720108608,1531720108692,84,10.10.21.2
disparityBolt,2,0,0,0,84,0
reprojectionBolt,2,0,1531720108693,1531720108760,67,null
overall,2,0,1531720100548,1531720108760,8212,0
videoSpout,4,0,1531720101550,1531720101551,1,10.10.21.2
rectificationBolt,4,0,1531720108542,1531720108597,55,10.10.21.2
disparityBoltSub,4,0,1531720108598,1531720108693,95,10.10.21.2
disparityBolt,4,0,0,0,95,0
reprojectionBolt,4,0,1531720108694,1531720108767,73,null
overall,4,0,1531720101550,1531720108767,7217,0
videoSpout,14,0,1531720106574,1531720106575,1,10.10.21.2
rectificationBolt,14,0,1531720108542,1531720108620,78,10.10.21.2
disparityBoltSub,14,0,1531720108621,1531720108696,75,10.10.21.2
disparityBolt,14,0,0,0,75,0
reprojectionBolt,14,0,1531720108697,1531720108774,77,null
overall,14,0,1531720106574,1531720108774,2200,0
videoSpout,10,0,1531720104570,1531720104571,1,10.10.21.2
rectificationBolt,10,0,1531720108705,1531720108741,36,10.10.21.2
disparityBoltSub,10,0,1531720108742,1531720108777,35,10.10.21.2
disparityBolt,10,0,0,0,35,0
reprojectionBolt,10,0,1531720108778,1531720108843,65,null
overall,10,0,1531720104570,1531720108843,4273,0
videoSpout,6,0,1531720102557,1531720102560,3,10.10.21.2
rectificationBolt,6,0,1531720108760,1531720108811,51,10.10.21.2
disparityBoltSub,6,0,1531720108812,1531720108891,79,10.10.21.2
disparityBolt,6,0,0,0,79,0
reprojectionBolt,6,0,1531720108891,1531720108935,44,null
overall,6,0,1531720102557,1531720108935,6378,0
videoSpout,5,0,1531720102052,1531720102057,5,10.10.21.2
rectificationBolt,5,0,1531720108768,1531720108817,49,10.10.21.2
disparityBoltSub,5,0,1531720108818,1531720108894,76,10.10.21.2
disparityBolt,5,0,0,0,76,0
reprojectionBolt,5,0,1531720108895,1531720108939,44,null
overall,5,0,1531720102052,1531720108939,6887,0
videoSpout,15,0,1531720107075,1531720107076,1,10.10.21.2
rectificationBolt,15,0,1531720108846,1531720108870,24,10.10.21.2
disparityBoltSub,15,0,1531720108870,1531720108922,52,10.10.21.2
disparityBolt,15,0,0,0,52,0
reprojectionBolt,15,0,1531720108922,1531720109008,86,null
overall,15,0,1531720107075,1531720109008,1933,0
videoSpout,17,0,1531720108077,1531720108078,1,10.10.21.2
rectificationBolt,17,0,1531720108775,1531720108823,48,10.10.21.2
disparityBoltSub,17,0,1531720108824,1531720108919,95,10.10.21.2
disparityBolt,17,0,0,0,95,0
reprojectionBolt,17,0,1531720108920,1531720109023,103,null
overall,17,0,1531720108077,1531720109023,946,0
videoSpout,7,0,1531720103060,1531720103063,3,10.10.21.2
rectificationBolt,7,0,1531720108935,1531720109029,94,10.10.21.2
disparityBoltSub,7,0,1531720109030,1531720109077,47,10.10.21.2
disparityBolt,7,0,0,0,47,0
reprojectionBolt,7,0,1531720109078,1531720109129,51,null
overall,7,0,1531720103060,1531720109129,6069,0
videoSpout,18,0,1531720108578,1531720108579,1,10.10.21.2
rectificationBolt,18,0,1531720108939,1531720109038,99,10.10.21.2
disparityBoltSub,18,0,1531720109038,1531720109081,43,10.10.21.2
disparityBolt,18,0,0,0,43,0
reprojectionBolt,18,0,1531720109081,1531720109138,57,null
overall,18,0,1531720108578,1531720109138,560,0
videoSpout,19,0,1531720109079,1531720109080,1,10.10.21.2
rectificationBolt,19,0,1531720109080,1531720109106,26,10.10.21.2
disparityBoltSub,19,0,1531720109106,1531720109138,32,10.10.21.2
disparityBolt,19,0,0,0,32,0
reprojectionBolt,19,0,1531720109138,1531720109185,47,null
overall,19,0,1531720109079,1531720109185,106,0
videoSpout,9,0,1531720104069,1531720104070,1,10.10.21.2
rectificationBolt,9,0,1531720109129,1531720109173,44,10.10.21.2
disparityBoltSub,9,0,1531720109174,1531720109202,28,10.10.21.2
disparityBolt,9,0,0,0,28,0
reprojectionBolt,9,0,1531720109203,1531720109251,48,null
overall,9,0,1531720104069,1531720109251,5182,0
videoSpout,12,0,1531720105572,1531720105573,1,10.10.21.2
rectificationBolt,12,0,1531720109251,1531720109292,41,10.10.21.2
disparityBoltSub,12,0,1531720109293,1531720109321,28,10.10.21.2
disparityBolt,12,0,0,0,28,0
reprojectionBolt,12,0,1531720109322,1531720109370,48,null
overall,12,0,1531720105572,1531720109370,3798,0
videoSpout,13,0,1531720106073,1531720106074,1,10.10.21.2
rectificationBolt,13,0,1531720109370,1531720109408,38,10.10.21.2
disparityBoltSub,13,0,1531720109408,1531720109436,28,10.10.21.2
disparityBolt,13,0,0,0,28,0
reprojectionBolt,13,0,1531720109437,1531720109481,44,null
overall,13,0,1531720106073,1531720109481,3408,0
videoSpout,16,0,1531720107576,1531720107577,1,10.10.21.2
rectificationBolt,16,0,1531720109481,1531720109520,39,10.10.21.2
disparityBoltSub,16,0,1531720109521,1531720109548,27,10.10.21.2
disparityBolt,16,0,0,0,27,0
reprojectionBolt,16,0,1531720109549,1531720109593,44,null
overall,16,0,1531720107576,1531720109593,2017,0
videoSpout,20,0,1531720109580,1531720109581,1,10.10.21.2
rectificationBolt,20,0,1531720109593,1531720109631,38,10.10.21.2
disparityBoltSub,20,0,1531720109632,1531720109661,29,10.10.21.2
disparityBolt,20,0,0,0,29,0
reprojectionBolt,20,0,1531720109661,1531720109705,44,null
overall,20,0,1531720109580,1531720109705,125,0
videoSpout,21,0,1531720110081,1531720110081,0,10.10.21.2
rectificationBolt,21,0,1531720110082,1531720110131,49,10.10.21.2
